237.00,263.00,276.00,12.00,-15.00,15516,-7856,508,-1319,-386,128,
228.00,265.00,276.00,12.00,-15.00,15204,-7308,-264,-1140,-122,87,
237.00,263.00,274.00,14.00,-13.00,15248,-7392,-280,-627,-1,-1,
245.00,259.00,331.00,13.00,-13.00,14840,-7640,-1940,-909,-1,-1,
252.00,274.00,288.00,13.00,-14.00,14480,-8400,-2276,-1088,-205,364,
239.00,261.00,281.00,13.00,-14.00,14692,-8316,-2792,-383,-312,174,
227.00,267.00,271.00,11.00,-14.00,14104,-8240,-5624,-3203,-444,1482,1
239.00,267.00,278.00,15.00,-12.00,16712,-3520,3344,-210,-237,-99,
235.00,267.00,278.00,15.00,-13.00,16396,-3948,2076,-56,167,437,
241.00,263.00,314.00,12.00,-14.00,16916,-4244,2592,-725,49,-647,
214.00,269.00,269.00,12.00,-14.00,16432,-3528,1956,-331,294,-346,
237.00,265.00,276.00,14.00,-13.00,16648,-3640,2076,274,-176,440,
237.00,269.00,278.00,12.00,-14.00,16540,-3640,1504,-83,536,-19,
237.00,267.00,276.00,15.00,-12.00,16384,-3544,748,-822,-125,441,
281.00,257.00,290.00,12.00,-15.00,16196,-3716,320,-461,-32,594,
239.00,267.00,281.00,13.00,-14.00,16648,-4188,-308,-701,-592,346,
239.00,267.00,281.00,14.00,-13.00,16380,-4356,-832,-150,121,-46,1
239.00,265.00,278.00,15.00,-13.00,15748,-332,5368,-1754,208,770,
237.00,265.00,278.00,15.00,-13.00,16060,-128,4940,-257,486,-454,
259.00,288.00,293.00,14.00,-13.00,16664,-528,5052,-868,-125,534,
232.00,261.00,276.00,15.00,-13.00,16172,-1064,3544,-153,43,-335,
237.00,263.00,278.00,15.00,-13.00,16564,-936,3356,-562,-87,151,
239.00,263.00,276.00,15.00,-13.00,16904,-764,3312,-860,-82,1358,
237.00,263.00,276.00,15.00,-13.00,16892,-2092,2128,-509,-1018,59,
237.00,298.00,261.00,15.00,-14.00,16952,-2092,1072,-1009,-292,-81,
203.00,278.00,306.00,16.00,-13.00,17172,-2340,44,-940,-298,279,
237.00,274.00,271.00,15.00,-13.00,16772,-1468,-572,-1135,-1101,993,1
234.00,259.00,271.00,14.00,-13.00,15992,-296,5848,-1579,-743,1393,
234.00,261.00,271.00,13.00,-14.00,16168,-1208,5500,-741,-243,156,
237.00,257.00,257.00,12.00,-15.00,16056,-1028,4356,-32,-690,1144,
225.00,263.00,257.00,15.00,-14.00,16676,-1068,4648,-1217,-207,-444,
235.00,265.00,243.00,15.00,-12.00,16868,-1584,3332,-763,-422,-76,
247.00,245.00,281.00,15.00,-13.00,16468,-1212,3008,-937,90,-298,
234.00,265.00,274.00,15.00,-12.00,16740,-2212,1556,-951,-1070,779,
232.00,263.00,269.00,14.00,-12.00,17052,-2004,1600,-853,-3,79,
234.00,261.00,271.00,14.00,-13.00,16908,-2100,796,-692,-734,618,
234.00,265.00,271.00,15.00,-12.00,17152,-2764,-128,-1621,-1118,176,1
225.00,255.00,259.00,13.00,-14.00,15432,372,6852,-610,-743,-38,
196.00,303.00,288.00,12.00,-13.00,16068,-456,6080,-403,-16,-154,
227.00,278.00,261.00,13.00,-14.00,15680,-112,4884,-370,-45,191,
228.00,251.00,265.00,13.00,-14.00,16012,-512,4508,-3585,-1,-1,
225.00,249.00,263.00,13.00,-14.00,16660,-864,3788,-288,73,-23,
227.00,249.00,261.00,13.00,-14.00,16580,-1236,3388,-323,-476,495,
218.00,247.00,390.00,12.00,-14.00,16488,-1204,2484,-387,-172,50,
232.00,259.00,245.00,12.00,-14.00,16633,-258,-258,-1415,-1083,1151,
222.00,252.00,290.00,14.00,-14.00,16304,-2292,1136,-596,-465,183,
230.00,255.00,251.00,12.00,-14.00,16376,-2724,396,-1385,-1405,1474,1
214.00,257.00,274.00,13.00,-13.00,15868,-56,6732,-318,-72,-4,
234.00,265.00,274.00,14.00,-13.00,15652,140,6572,-650,-502,96,
239.00,265.00,274.00,14.00,-13.00,15732,380,6204,-1995,-319,-1020,
235.00,263.00,278.00,14.00,-13.00,16100,40,5448,-1190,-191,-527,
237.00,263.00,274.00,14.00,-13.00,16260,-944,4268,30,-678,845,
235.00,263.00,276.00,14.00,-13.00,16688,-424,2948,-865,-738,301,
239.00,274.00,276.00,11.00,-13.00,16776,-1080,2240,-355,-1069,-1,
230.00,265.00,278.00,14.00,-13.00,16336,-1336,1348,-1266,-448,548,
237.00,278.00,267.00,15.00,-13.00,16908,-1536,960,-895,-1009,503,
235.00,267.00,261.00,15.00,-13.00,16832,-1144,776,-281,253,429,1
257.00,271.00,252.00,16.00,-13.00,16224,-1104,1556,-460,-126,1192,
267.00,259.00,265.00,14.00,-13.00,16784,-1356,1256,-116,-27,225,
243.00,265.00,278.00,15.00,-13.00,17448,-1304,1532,-971,833,26,
235.00,267.00,276.00,15.00,-13.00,17104,-1416,1644,-780,-899,358,
235.00,267.00,271.00,15.00,-13.00,16540,-1460,332,-616,-577,447,
234.00,267.00,278.00,15.00,-13.00,16648,-1704,-112,16648,-1704,-112,
235.00,267.00,271.00,15.00,-13.00,16540,-1584,-60,57,59,605,
232.00,271.00,288.00,14.00,-13.00,17136,-2116,-400,-453,150,300,
234.00,274.00,274.00,15.00,-13.00,17224,-3168,-704,-603,339,667,
234.00,263.00,271.00,15.00,-13.00,16608,-3400,-784,-649,-108,707,1
245.00,267.00,274.00,15.00,-12.00,16528,-1528,152,-908,664,285,
235.00,267.00,274.00,15.00,-12.00,16792,-1176,808,-220,15,561,
237.00,267.00,271.00,15.00,-12.00,17056,-2224,948,-837,330,313,
252.00,281.00,271.00,16.00,-12.00,16684,-2512,1464,-797,159,715,
241.00,271.00,274.00,14.00,-12.00,16736,-2716,1828,-641,292,-129,
237.00,267.00,274.00,15.00,-12.00,16784,-2828,1380,-358,-5,-66,
235.00,265.00,274.00,15.00,-12.00,16856,-2748,1512,-306,801,583,
237.00,267.00,274.00,15.00,-12.00,16268,-3472,1288,-150,582,680,
232.00,261.00,245.00,16.00,-12.00,16416,-3552,1780,-154,524,424,
232.00,267.00,276.00,16.00,-12.00,16100,-3440,1360,-584,-86,669,1
220.00,245.00,257.00,9.00,-16.00,16184,-3316,3184,13,-95,-328,
209.00,247.00,267.00,9.00,-16.00,16912,-3056,3020,-283,119,-190,
218.00,249.00,251.00,9.00,-16.00,16664,-2444,2008,-544,-3514,-536,
225.00,245.00,245.00,10.00,-16.00,16580,-2316,2028,-267,-764,-365,
218.00,247.00,255.00,9.00,-16.00,16452,-1932,1436,102,-229,188,
218.00,243.00,257.00,10.00,-16.00,16520,-1796,976,-275,88,430,
220.00,247.00,257.00,10.00,-16.00,16828,-2668,248,-65,-151,832,
207.00,252.00,278.00,9.00,-16.00,16852,-3712,-488,-1371,-485,382,
220.00,249.00,267.00,10.00,-16.00,17040,-3520,-212,-172,-386,536,
220.00,261.00,259.00,10.00,-16.00,16476,-2324,-332,-1123,-622,388,1
235.00,263.00,271.00,12.00,-14.00,16424,-3452,1756,-116,247,-129,
218.00,255.00,274.00,10.00,-15.00,16448,-3244,1584,-847,-290,-292,
222.00,263.00,261.00,8.00,-17.00,16280,-2188,332,-1195,-121,-421,
234.00,239.00,276.00,8.00,-17.00,16720,-2828,56,363,295,-311,
235.00,261.00,278.00,9.00,-16.00,16700,-2964,456,-671,157,-188,
234.00,259.00,265.00,9.00,-16.00,16956,-2880,-716,-1148,-2782,846,
232.00,263.00,274.00,9.00,-17.00,16332,-3388,-1948,-441,-389,590,
234.00,261.00,276.00,9.00,-17.00,16316,-3932,-2904,-501,-144,521,
232.00,261.00,274.00,9.00,-17.00,15736,-5072,-3048,-476,46,929,
243.00,261.00,251.00,8.00,-16.00,15284,-4924,-3480,-549,-10,880,1
225.00,251.00,267.00,14.00,-12.00,15208,-3108,7388,-384,-105,174,
232.00,265.00,288.00,14.00,-12.00,15412,-3132,6828,-771,-273,-676,
232.00,274.00,259.00,13.00,-12.00,15832,-3024,6744,-340,-424,-1047,
227.00,252.00,271.00,14.00,-12.00,15312,-2988,5620,-626,-522,512,
218.00,251.00,271.00,14.00,-12.00,15640,-3072,5256,-994,50,-180,
234.00,245.00,274.00,14.00,-13.00,16124,-3312,4980,-695,-194,175,
225.00,251.00,263.00,14.00,-12.00,15620,-3784,4300,-331,482,436,
225.00,251.00,265.00,14.00,-12.00,16168,-3916,3800,-532,-685,94,
227.00,252.00,265.00,13.00,-12.00,16324,-3980,3056,-1046,-419,410,
225.00,249.00,265.00,14.00,-12.00,15836,-4096,2336,-811,-534,445,1
223.00,235.00,261.00,13.00,-12.00,14992,-3732,6480,-367,-258,-258,
223.00,274.00,263.00,13.00,-13.00,15720,-3804,6516,-863,-153,-718,
222.00,249.00,261.00,13.00,-12.00,15488,-2552,5780,-533,-386,-404,
214.00,251.00,255.00,11.00,-12.00,15536,-3056,5388,-737,-93,-628,
225.00,241.00,269.00,13.00,-12.00,15912,-2780,4908,-502,-106,74,
225.00,252.00,271.00,12.00,-12.00,15792,-2868,4672,-825,206,237,
223.00,247.00,263.00,13.00,-12.00,16240,-3424,4132,-682,-285,811,
225.00,249.00,261.00,13.00,-12.00,16080,-3652,3000,-776,148,385,
204.00,247.00,265.00,13.00,-12.00,16372,-4132,2732,-1158,-99,553,
263.00,274.00,271.00,12.00,-12.00,15940,-4456,2444,-1119,-873,692,1
206.00,235.00,245.00,9.00,-15.00,14732,-3856,7164,-207,289,224,
211.00,234.00,249.00,10.00,-15.00,15516,-3816,6696,-663,19,-986,
211.00,234.00,251.00,10.00,-15.00,14928,-3344,7012,-800,418,-969,
214.00,237.00,247.00,10.00,-15.00,15556,-2936,6100,-811,-144,313,
214.00,239.00,247.00,10.00,-15.00,15716,-3460,5704,-578,-235,409,
207.00,239.00,281.00,9.00,-15.00,15700,-3088,5692,-740,-213,21,
203.00,241.00,228.00,9.00,-15.00,15892,-3676,4580,-645,-363,66,
214.00,235.00,245.00,10.00,-15.00,15976,-4332,3840,-1830,-934,1131,
209.00,237.00,255.00,12.00,-15.00,15904,-3804,1976,-1624,-903,374,
211.00,239.00,252.00,11.00,-15.00,16644,-4320,1856,-905,-174,1149,1
207.00,211.00,274.00,12.00,-14.00,14424,-3188,6992,-512,-272,409,
207.00,230.00,245.00,11.00,-14.00,15180,-3300,6188,-663,83,-301,
204.00,237.00,247.00,11.00,-14.00,15552,-2516,7100,-381,390,36,
211.00,234.00,243.00,11.00,-14.00,15592,-3008,6076,-411,22,700,
211.00,235.00,245.00,11.00,-14.00,15940,-3460,5528,-478,-234,591,
188.00,247.00,249.00,11.00,-14.00,15848,-3348,5336,-860,-55,344,
214.00,249.00,259.00,11.00,-14.00,15880,-3640,4860,-1041,30,112,
209.00,234.00,247.00,11.00,-14.00,15804,-4084,4128,-1266,-1159,247,
206.00,234.00,243.00,11.00,-14.00,15688,-4568,2940,-543,-2,275,
209.00,235.00,247.00,11.00,-14.00,16072,-5092,2600,-1391,-114,475,1
235.00,265.00,281.00,13.00,-14.00,17168,-2568,-1144,-579,218,-442,
234.00,265.00,288.00,13.00,-14.00,16140,-2052,-1584,-299,-362,-524,
235.00,265.00,285.00,13.00,-14.00,16608,-1460,-1484,-295,-455,633,
234.00,263.00,285.00,13.00,-14.00,16448,-1812,-2192,112,225,-45,
235.00,263.00,285.00,13.00,-14.00,16744,-2304,-2320,-1046,85,-258,
235.00,265.00,283.00,13.00,-14.00,16572,-2576,-2656,-643,573,604,
235.00,261.00,281.00,13.00,-14.00,16392,-2968,-3128,-831,-155,483,
237.00,263.00,285.00,13.00,-14.00,16032,-3824,-3876,-657,-50,501,
234.00,261.00,283.00,13.00,-14.00,15504,-3952,-4412,-205,191,1181,
232.00,263.00,285.00,13.00,-14.00,15776,-4872,-4684,-466,-409,813,1
234.00,261.00,285.00,15.00,-12.00,16296,-3388,-2968,-218,-286,356,
235.00,265.00,285.00,15.00,-13.00,16812,-3552,-3560,-510,437,87,
247.00,247.00,281.00,16.00,-12.00,16376,-3616,-3348,-471,390,54,
235.00,269.00,281.00,14.00,-13.00,16140,-3320,-3824,-807,-571,-172,
234.00,232.00,328.00,18.00,-13.00,15928,-3836,-4432,-321,195,952,
234.00,271.00,278.00,15.00,-12.00,16176,-3972,-3772,-1242,-303,174,
237.00,252.00,257.00,16.00,-12.00,15312,-3468,-4796,-656,-496,663,
217.00,306.00,295.00,19.00,-12.00,15464,-4588,-5736,-625,-621,558,
252.00,269.00,285.00,15.00,-12.00,14784,-5000,-6132,-910,-646,-31,
234.00,257.00,325.00,14.00,-12.00,15096,-4776,-6960,-348,-248,762,1
235.00,265.00,271.00,15.00,-12.00,16852,868,2844,-252,646,3414,
225.00,247.00,271.00,14.00,-11.00,17240,-484,2352,-2664,-1154,-965,
223.00,251.00,285.00,15.00,-12.00,17160,-68,624,-341,-2034,835,
230.00,265.00,290.00,13.00,-12.00,16944,-712,-1084,-1432,-459,836,
232.00,283.00,285.00,12.00,-13.00,16916,-432,-1500,-674,-1159,1031,
234.00,293.00,241.00,14.00,-12.00,17000,-1524,-2092,-491,-269,778,
263.00,267.00,271.00,14.00,-11.00,16604,-2080,-2580,-871,-751,1037,
234.00,265.00,281.00,15.00,-12.00,16508,-2792,-3504,-599,416,1475,
230.00,261.00,278.00,15.00,-12.00,15456,-4572,-4572,-404,-363,309,
235.00,263.00,278.00,15.00,-12.00,15553,-1,-1,-469,-405,642,1
235.00,265.00,285.00,13.00,-14.00,17056,-2200,388,168,502,355,
241.00,259.00,269.00,12.00,-13.00,16620,-2716,252,-59,-265,245,
239.00,263.00,278.00,13.00,-14.00,16792,-3224,-444,-835,-794,162,
234.00,261.00,283.00,13.00,-13.00,16388,-3980,-1284,16388,-3980,-1284,
241.00,261.00,281.00,14.00,-13.00,16144,-3692,-1404,-425,-318,917,
237.00,265.00,281.00,13.00,-13.00,15920,-4568,-2940,-1198,-826,410,
235.00,265.00,288.00,14.00,-13.00,16132,-4864,-3908,-799,371,733,
234.00,265.00,288.00,14.00,-13.00,15640,-5824,-3912,928,-311,2109,
235.00,265.00,281.00,13.00,-13.00,13016,-7832,-6260,-1034,-2656,-776,
237.00,263.00,283.00,13.00,-13.00,11972,-7152,-9772,-6345,-3177,-1353,1
234.00,261.00,274.00,13.00,-14.00,16056,-1964,-3632,-67,-318,459,
232.00,261.00,276.00,13.00,-14.00,15280,-3028,-4188,-651,119,318,
234.00,263.00,276.00,13.00,-14.00,16832,-2268,-3959,-397,-129,632,
232.00,261.00,278.00,13.00,-14.00,15812,-2936,-4544,-425,-962,619,
232.00,263.00,281.00,13.00,-14.00,16132,-3044,-4772,-588,233,123,
235.00,263.00,281.00,13.00,-14.00,15996,-3720,-4928,-935,-235,906,
232.00,263.00,281.00,13.00,-14.00,15556,-3972,-4944,-1704,-2592,255,
234.00,263.00,281.00,13.00,-14.00,14816,-4584,-6084,-514,-11,821,
237.00,263.00,278.00,13.00,-14.00,14628,-5028,-6924,-727,33,720,
234.00,263.00,278.00,13.00,-14.00,14668,-4972,-7168,-413,-382,848,1
234.00,265.00,278.00,15.00,-12.00,16384,-4092,-2132,-568,268,690,
232.00,265.00,281.00,15.00,-12.00,16404,-3868,-1904,-496,506,504,
232.00,259.00,278.00,15.00,-12.00,16060,-3024,-1588,-805,-489,58,
232.00,261.00,283.00,15.00,-12.00,16332,-3688,-2164,-906,-342,225,
232.00,257.00,278.00,15.00,-12.00,15900,-3356,-2596,-430,-641,-465,
235.00,265.00,274.00,15.00,-12.00,16384,-4248,-3276,-868,23,853,
234.00,265.00,276.00,15.00,-12.00,16224,-4252,-3848,60,35,543,
243.00,259.00,328.00,12.00,-12.00,15564,-4372,-4952,-507,-197,742,
239.00,235.00,293.00,14.00,-12.00,15412,-4436,-5456,-347,345,546,
235.00,267.00,241.00,16.00,-12.00,15224,-4900,-5204,-970,-769,535,1
241.00,257.00,241.00,10.00,-14.00,16092,-3268,-3104,239,398,971,
234.00,267.00,283.00,13.00,-14.00,16236,-3972,-2248,-130,-46,200,
234.00,263.00,269.00,13.00,-14.00,16500,-3488,-2884,-989,139,-150,
218.00,261.00,269.00,13.00,-14.00,15992,-3924,-3248,-676,-306,-36,
235.00,267.00,271.00,13.00,-14.00,16264,-3928,-4024,-787,-76,-68,
234.00,261.00,281.00,13.00,-14.00,15912,-4224,-3768,-822,352,441,
234.00,261.00,276.00,13.00,-14.00,15788,-4052,-4224,-394,419,410,
234.00,261.00,276.00,13.00,-14.00,15160,-4732,-5272,-1126,-172,880,
235.00,265.00,285.00,13.00,-14.00,15372,-4280,-5312,-677,-158,-216,
234.00,259.00,278.00,12.00,-14.00,14572,-4916,-6736,-574,45,2138,1
234.00,265.00,283.00,15.00,-12.00,16280,-4776,-916,-375,361,-405,
225.00,276.00,288.00,15.00,-12.00,16236,-4932,-564,-146,-30,-24,
234.00,281.00,265.00,15.00,-12.00,16000,-5060,-1292,-981,-248,485,
237.00,261.00,334.00,15.00,-12.00,15640,-4956,-1764,70,-753,290,
235.00,261.00,269.00,15.00,-12.00,16212,-4772,-2048,-835,295,150,
237.00,263.00,276.00,15.00,-12.00,15300,-4964,-2644,-2089,-290,134,
234.00,257.00,276.00,15.00,-12.00,15736,-5324,-3248,-1222,-696,1380,
245.00,269.00,271.00,16.00,-12.00,16008,-4956,-4384,-345,13,1003,
235.00,265.00,251.00,13.00,-12.00,14716,-5096,-5952,-908,-513,-273,
251.00,271.00,243.00,15.00,-12.00,14776,-6088,-5992,-1492,-953,1257,1
237.00,263.00,278.00,14.00,-13.00,16884,-3248,-3328,310,-53,566,
234.00,263.00,283.00,14.00,-13.00,16076,-3536,-3212,-175,10,345,
234.00,243.00,295.00,16.00,-12.00,16468,-3664,-2884,-363,518,211,
237.00,274.00,314.00,14.00,-13.00,16428,-2724,-2508,-605,-653,345,
234.00,265.00,251.00,15.00,-13.00,16696,-3440,-3168,-135,-132,285,
257.00,252.00,281.00,15.00,-13.00,15948,-4012,-3728,-479,287,411,
237.00,269.00,281.00,14.00,-13.00,15372,-4288,-4728,-433,-354,733,
234.00,263.00,271.00,14.00,-13.00,15484,-5112,-5524,-1031,160,377,
230.00,267.00,285.00,15.00,-13.00,14696,-5616,-6584,-492,-953,555,
227.00,255.00,293.00,14.00,-13.00,14264,-6160,-6960,-806,-164,1793,1
237.00,267.00,283.00,14.00,-12.00,15568,-4280,-5500,-505,601,230,
237.00,265.00,281.00,14.00,-12.00,16060,-4452,-5032,-409,564,501,
241.00,267.00,278.00,14.00,-12.00,15600,-4352,-4580,-308,840,435,
239.00,267.00,288.00,14.00,-12.00,15420,-4844,-4828,-760,-72,-50,
249.00,267.00,259.00,13.00,-12.00,15580,-4836,-4980,-513,480,448,
218.00,261.00,278.00,12.00,-13.00,14916,-10241,-1,-305,302,756,
230.00,265.00,285.00,14.00,-12.00,15028,-4888,-5296,-928,-2,-258,
239.00,269.00,281.00,15.00,-12.00,15004,-5360,-5592,-209,-368,247,
237.00,265.00,283.00,14.00,-12.00,14876,-5776,-6056,-470,-2,333,
241.00,265.00,278.00,14.00,-12.00,14568,-6016,-6408,-1154,-975,875,1
214.00,259.00,278.00,14.00,-12.00,15644,-6868,488,-119,459,-663,
239.00,271.00,278.00,14.00,-12.00,16020,-5616,620,-576,357,-606,
235.00,265.00,278.00,15.00,-12.00,16116,-5520,-256,-194,-414,-551,
239.00,265.00,278.00,15.00,-12.00,16376,-4732,-736,-83,-212,13,
237.00,263.00,278.00,15.00,-12.00,16108,-4844,-2156,-678,-1472,-567,
237.00,263.00,276.00,15.00,-12.00,15748,-4920,-3484,-154,-1368,304,
237.00,265.00,278.00,15.00,-12.00,15684,-4312,-4156,-628,-60,138,
237.00,265.00,276.00,15.00,-12.00,15336,-4952,-4528,-421,-585,506,
239.00,267.00,283.00,15.00,-12.00,14560,-5372,-5980,-1463,-789,1090,
235.00,265.00,281.00,15.00,-12.00,13960,-5780,-7620,-1448,-1046,1249,1
234.00,263.00,281.00,12.00,-15.00,16020,-5092,-2724,121,56,-475,
232.00,265.00,293.00,14.00,-13.00,15748,-4916,-2652,-673,218,88,
235.00,263.00,276.00,13.00,-13.00,15396,-4032,-3676,-920,-379,550,
232.00,263.00,278.00,13.00,-13.00,16016,-5484,-3860,-802,597,477,
234.00,263.00,283.00,14.00,-13.00,15440,-4868,-3920,-527,250,574,
234.00,263.00,281.00,13.00,-13.00,16072,-5360,-3868,-418,323,286,
237.00,265.00,278.00,13.00,-13.00,14976,-4624,-6392,177,132,-177,
247.00,265.00,278.00,14.00,-14.00,14268,-5140,-6740,-666,-52,621,
235.00,263.00,283.00,14.00,-13.00,14472,-5736,-7012,-490,-393,483,
237.00,265.00,281.00,14.00,-13.00,13996,-5668,-7540,-304,-85,501,1
239.00,265.00,278.00,13.00,-13.00,15340,-6612,-1440,92,1141,-1130,
237.00,265.00,281.00,13.00,-13.00,15620,-7124,-940,-648,36,-289,
217.00,255.00,347.00,13.00,-13.00,15708,-5960,-1656,685,-1386,-314,
251.00,265.00,281.00,14.00,-13.00,15852,-6004,-2184,24,-536,-98,
237.00,263.00,288.00,13.00,-13.00,15692,-5592,-2468,-484,441,601,
237.00,263.00,278.00,13.00,-13.00,16164,-5200,-2812,-611,-314,5,
237.00,263.00,276.00,13.00,-13.00,15732,-5976,-3720,-969,-232,259,
237.00,263.00,278.00,13.00,-13.00,15260,-6180,-4124,-1312,-484,137,
235.00,261.00,281.00,13.00,-13.00,14860,-6632,-5968,-232,-406,391,
237.00,265.00,283.00,13.00,-13.00,13700,-6528,-8196,-920,-830,462,1
237.00,263.00,276.00,14.00,-13.00,15860,-5584,-688,-771,51,63,
252.00,283.00,267.00,14.00,-13.00,16028,-5172,-820,-1546,480,-48,
234.00,252.00,283.00,15.00,-12.00,15652,-5612,-48,-554,510,-472,
235.00,263.00,281.00,14.00,-13.00,15448,-5124,-3012,-308,313,104,
234.00,261.00,278.00,14.00,-13.00,15576,-6080,-3344,-1096,-594,490,
235.00,265.00,278.00,14.00,-13.00,15676,-5736,-3220,-1336,1429,182,
235.00,265.00,278.00,14.00,-13.00,15588,-5128,-3624,-1778,292,932,
235.00,263.00,274.00,14.00,-13.00,15876,-5420,-4692,243,455,-560,
235.00,263.00,278.00,14.00,-13.00,15444,-5580,-5000,-1563,-259,-515,
234.00,259.00,276.00,14.00,-13.00,14728,-5704,-6684,-2093,-126,348,1
237.00,269.00,281.00,13.00,-13.00,16420,-3896,1832,-625,112,92,
239.00,267.00,285.00,14.00,-13.00,15924,-3984,-196,-1813,-175,-609,
247.00,274.00,285.00,14.00,-13.00,16308,-3684,-1424,-947,352,766,
241.00,269.00,285.00,13.00,-13.00,16268,-3596,-1708,-301,-2539,551,
239.00,269.00,285.00,14.00,-13.00,16168,-4556,-2084,300,1051,629,
241.00,269.00,285.00,14.00,-13.00,15832,-4428,-2548,-929,140,979,
239.00,269.00,285.00,14.00,-13.00,15436,-5692,-4304,-1805,-553,938,
241.00,269.00,281.00,14.00,-13.00,15304,-5588,-5040,-657,-54,-365,
241.00,271.00,281.00,14.00,-13.00,14432,-6236,-5048,147,-680,-122,
257.00,269.00,281.00,14.00,-13.00,14472,-6752,-5788,117,-1281,534,1
237.00,265.00,278.00,14.00,-13.00,16708,-3748,1212,-680,433,1002,
232.00,255.00,265.00,14.00,-14.00,16032,-4360,576,-292,69,-681,
241.00,265.00,283.00,14.00,-13.00,16672,-4832,180,-268,22,559,
239.00,265.00,283.00,14.00,-13.00,16364,-4072,-248,-331,-71,162,
239.00,267.00,281.00,13.00,-13.00,16600,-4152,-1032,-844,-881,-141,
239.00,267.00,285.00,13.00,-13.00,15988,-4128,-1616,-173,-85,719,
245.00,259.00,281.00,14.00,-13.00,16080,-4296,-2240,-811,297,311,
237.00,265.00,276.00,12.00,-14.00,15956,-4996,-2532,-491,-115,121,
241.00,267.00,288.00,14.00,-13.00,15832,-4720,-2172,233,510,-258,
241.00,267.00,265.00,14.00,-13.00,15456,-5552,-3116,-557,-634,835,1
251.00,278.00,281.00,13.00,-13.00,15840,-6452,-1292,1084,-729,-644,
234.00,269.00,281.00,14.00,-13.00,16316,-6020,-416,-1086,1408,-694,
241.00,274.00,290.00,13.00,-13.00,15528,-4932,-952,-366,-1489,50,
252.00,281.00,281.00,14.00,-13.00,16140,-5392,-2488,-1197,-1480,290,
252.00,278.00,293.00,13.00,-13.00,16384,-5184,-2060,-462,-9,-58,
237.00,267.00,288.00,13.00,-13.00,15832,-5292,-2852,-766,-20,68,
241.00,267.00,283.00,13.00,-13.00,16056,-5084,-2268,-365,1000,202,
241.00,271.00,283.00,13.00,-13.00,15100,-5228,-3044,-434,-423,1219,
239.00,269.00,283.00,14.00,-13.00,15048,-6528,-4296,-807,-587,243,
241.00,267.00,281.00,14.00,-13.00,14068,-6308,-5244,-505,-503,-245,1
243.00,271.00,288.00,15.00,-12.00,16064,-3752,-2604,-168,-54,3,
239.00,267.00,281.00,15.00,-12.00,15908,-4176,-3228,-883,-449,-383,
234.00,263.00,283.00,15.00,-12.00,15660,-4380,-4628,-1094,-1001,813,
235.00,263.00,274.00,15.00,-12.00,16088,-4012,-4880,-65,-99,587,
245.00,274.00,283.00,15.00,-12.00,15568,-4260,-5056,-754,-244,513,
243.00,274.00,283.00,13.00,-13.00,15312,-4316,-6024,-998,39,337,
227.00,259.00,288.00,16.00,-12.00,15100,-5024,-6728,-57,257,1003,
243.00,274.00,278.00,15.00,-12.00,14648,-4636,-6596,-1052,-963,1616,
234.00,285.00,283.00,13.00,-13.00,14120,-5632,-7440,124,-257,982,
249.00,274.00,283.00,14.00,-12.00,13572,-5304,-8040,-1169,-1603,-124,1
235.00,267.00,283.00,16.00,-12.00,15844,-5308,-1200,1083,-510,714,
241.00,274.00,261.00,13.00,-14.00,16032,-5372,-1032,-316,84,-976,
239.00,271.00,290.00,9.00,-16.00,16476,-4288,-1452,-1005,549,-343,
239.00,271.00,283.00,13.00,-14.00,16388,-3604,-2536,43,-1616,-147,
239.00,271.00,281.00,11.00,-15.00,16536,-3584,-3256,-2,-258,-258,
237.00,274.00,285.00,12.00,-14.00,16044,-3368,-3132,-1439,471,401,
243.00,274.00,285.00,12.00,-14.00,16188,-3320,-2956,234,50,364,
239.00,271.00,228.00,15.00,-15.00,16060,-3232,-3456,-272,-359,432,
230.00,274.00,274.00,12.00,-15.00,15848,-3664,-4312,-701,21,364,
249.00,288.00,298.00,12.00,-14.00,15648,-4492,-5472,-996,-1013,757,1
251.00,271.00,239.00,15.00,-12.00,13220,-6680,-3476,718,1845,-207,
245.00,257.00,274.00,15.00,-12.00,16816,-4412,656,-589,-109,-374,
237.00,257.00,259.00,15.00,-12.00,16104,-4300,-840,-297,-341,-454,
241.00,267.00,278.00,14.00,-12.00,15972,-4648,-1972,-1001,-1225,-82,
230.00,265.00,269.00,16.00,-13.00,15800,-4596,-2844,-296,-258,473,
234.00,271.00,271.00,16.00,-12.00,16320,-4468,-3192,-602,-90,84,
235.00,267.00,274.00,14.00,-12.00,15688,-5316,-3644,-1135,339,106,
235.00,263.00,274.00,15.00,-12.00,16212,-5316,-4252,-269,155,-258,
234.00,263.00,281.00,15.00,-12.00,15396,-5468,-4548,-606,174,203,
234.00,267.00,281.00,15.00,-12.00,14456,-5932,-5284,-918,-605,935,1
232.00,274.00,255.00,12.00,-14.00,15708,-5476,-1116,-1058,-482,-149,
239.00,267.00,281.00,14.00,-13.00,15756,-5072,-1744,-1108,-287,941,
239.00,265.00,281.00,14.00,-13.00,16164,-5740,-2752,-13,201,-258,
235.00,265.00,281.00,14.00,-13.00,15540,-5160,-3268,-175,679,168,
237.00,257.00,271.00,13.00,-13.00,15560,-5960,-3800,-1485,-369,287,
239.00,267.00,288.00,14.00,-13.00,15192,-5432,-5096,-766,-33,1459,
